ZipcodeID,DistrictCode,ZipcodeCode
1651,301420,30150
1652,301501,30110
1653,301502,30110
1654,301503,30110
1655,301504,30110
1656,301505,30110
1657,301506,30110
1658,301507,30110
1659,301508,30110
1660,301509,30110
1661,301510,30110
1662,301511,30110
1663,301512,30110
1664,301601,30240
1665,301602,30240
1666,301603,30240
1667,301604,30240
1668,301605,30240
1669,301606,30240
1670,301607,30240
1671,301608,30240
1672,301609,30240
1673,301610,30240
1674,301701,30270
1675,301702,30270
1676,301703,30270
1677,301704,30270
1678,301705,30270
1679,301706,30270
1680,301707,30270
1681,301710,30270
1682,301711,30270
1683,301714,30270
1684,301715,30270
1685,301716,30270
1686,301717,30270
1687,301801,30170
1688,301802,30170
1689,301803,30170
1690,301804,30170
1691,301805,30170
1692,301806,30170
1693,301807,30170
1694,301808,30170
1695,301809,30380
1696,301810,30380
1697,301811,30380
1698,301901,30280
1699,301902,30280
1700,301903,30280
1701,301904,30280
1702,301905,30280
1703,302001,30140
1704,302002,30140
1705,302003,30140
1706,302004,30340
1707,302005,30140
1708,302006,30140
1709,302007,30140
1710,302008,30140
1711,302009,30140
1712,302010,30340
1713,302011,30140
1714,302012,30140
1715,302101,30130
1716,302102,30320
1717,302103,30130
1718,302104,30130
1719,302105,30130
1720,302106,30130
1721,302107,30130
1722,302108,30130
1723,302109,30130
1724,302110,30130
1725,302111,30130
1726,302112,30320
1727,302201,30410
1728,302202,30410
1729,302203,30410
1730,302204,30410
1731,302205,30410
1732,302206,30410
1733,302207,30410
1734,302208,30410
1735,302209,30410
1736,302301,30440
1737,302302,30440
1738,302303,30440
1739,302304,30440
1740,302305,30440
1741,302401,30360
1742,302402,30360
1743,302403,30360
1744,302404,30360
1745,302405,30360
1746,302501,30370
1747,302502,30370
1748,302503,30150
1749,302504,30370
1750,302505,30370
1751,302601,30210
1752,302602,30210
1753,302603,30210
1754,302604,30210
1755,302701,30270
1756,302702,30270
1757,302703,30270
1758,302704,30270
1759,302801,30220
1760,302802,30220
1761,302803,30220
1762,302804,30220
1763,302805,30220
1764,302901,30270
1765,302902,30270
1766,302903,30270
1767,302904,30270
1768,303001,30120
1769,303002,30120
1770,303003,30120
1771,303004,30120
1772,303101,30430
1773,303102,30430
1774,303103,30430
1775,303104,30430
1776,303105,30430
1777,303201,30230
1778,303202,30230
1779,303203,30230
1780,303204,30000
1781,303205,30230
1782,310101,31000
1783,310102,31000
1784,310103,31000
1785,310104,31000
1786,310105,31000
1787,310106,31000
1788,310108,31000
1789,310112,31000
1790,310113,31000
1791,310114,31000
1792,310117,31000
1793,310118,31000
1794,310119,31000
1795,310120,31000
1796,310122,31000
1797,310125,31000
1798,310126,31000
1799,310127,31000
1800,310128,31000
1801,310201,31190
1802,310202,31190
1803,310203,31190
1804,310204,31190
1805,310205,31190
1806,310206,31190
1807,310207,31190
1808,310301,31160
1809,310302,31160
1810,310303,31160
1811,310304,31160
1812,310305,31160
1813,310306,31160
1814,310307,31160
1815,310308,31160
1816,310309,31160
1817,310310,31160
1818,310311,31160
1819,310401,31110
1820,310403,31110
1821,310405,31110
1822,310406,31110
1823,310408,31110
1824,310413,31110
1825,310414,31110
1826,310415,31110
1827,310416,31110
1828,310417,31110
1829,310418,31110
1830,310424,31110
1831,310425,31110
1832,310426,31110
1833,310427,31110
1834,310501,31210
1835,310502,31210
1836,310503,31210
1837,310504,31210
1838,310505,31210
1839,310506,31210
1840,310507,31210
1841,310508,31210
1842,310509,31210
1843,310510,31210
1844,310601,31170
1845,310603,31170
1846,310604,31170
1847,310607,31170
1848,310610,31170
1849,310611,31170
1850,310701,31140
1851,310702,31140
1852,310703,31140
1853,310705,31140
1854,310706,31140
1855,310707,31140
1856,310708,31140
1857,310710,31140
1858,310713,31140
1859,310714,31140
1860,310715,31140
1861,310716,31140
1862,310718,31140
1863,310719,31140
1864,310720,31140
1865,310721,31140
1866,310801,31180
1867,310802,31180
1868,310803,31180
1869,310804,31180
1870,310805,31180
1871,310806,31180
1872,310807,31180
1873,310808,31180
1874,310809,31180
1875,310901,31120
1876,310902,31120
1877,310903,31120
1878,310906,31120
1879,310907,31120
1880,310909,31120
1881,310910,31120
1882,311001,31130
1883,311002,31130
1884,311003,31130
1885,311004,31130
1886,311005,31130
1887,311006,31130
1888,311007,31130
1889,311008,31130
1890,311009,31130
1891,311010,31130
1892,311011,31130
1893,311012,31130
1894,311013,31130
1895,311014,31130
1896,311015,31130
1897,311016,31130
1898,311101,31150
1899,311102,31150
1900,311103,31150
1901,311104,31150
1902,311105,31150
1903,311106,31150
1904,311109,31150
1905,311110,31150
1906,311111,31150
1907,311112,31150
1908,311114,31150
1909,311115,31150
1910,311201,31220
1911,311202,31220
1912,311203,31220
1913,311204,31220
1914,311205,31220
1915,311301,31230
1916,311302,31230
1917,311303,31230
1918,311304,31230
1919,311305,31230
1920,311401,31240
1921,311402,31240
1922,311403,31240
1923,311404,31240
1924,311405,31240
1925,311406,31240
1926,311407,31240
1927,311501,31250
1928,311502,31250
1929,311503,31250
1930,311504,31250
1931,311505,31250
1932,311601,31000
1933,311602,31000
1934,311603,31000
1935,311604,31000
1936,311605,31000
1937,311606,31000
1938,311607,31000
1939,311608,31000
1940,311701,31110
1941,311702,31110
1942,311703,31110
1943,311704,31110
1944,311801,31110
1945,311802,31110
1946,311803,31110
1947,311804,31110
1948,311805,31110
1949,311806,31110
1950,311901,31120
1951,311902,31120
1952,311903,31120
1953,311904,31120
1954,311905,31120
1955,312001,31260
1956,312002,31260
1957,312003,31260
1958,312101,31000
1959,312102,31000
1960,312103,31000
1961,312104,31000
1962,312201,31150
1963,312202,31150
1964,312203,31150
1965,312204,31150
1966,312301,31110
1967,312302,31110
1968,312303,31110
1969,312304,31170
1970,312305,31170
1971,320101,32000
1972,320102,32000
1973,320103,32000
1974,320104,32000
1975,320105,32000
1976,320106,32000
1977,320107,32000
1978,320109,32000
1979,320110,32000
1980,320111,32000
1981,320112,32000
1982,320113,32000
1983,320114,32000
1984,320116,32000
1985,320118,32000
1986,320119,32000
1987,320120,32000
1988,320121,32000
1989,320122,32000
1990,320125,32000
1991,320126,32000
1992,320201,32190
1993,320202,32190
1994,320203,32190
1995,320204,32190
1996,320205,32190
1997,320206,32190
1998,320207,32190
1999,320208,32190
2000,320209,32190
2001,320301,32120
2002,320302,32120
2003,320303,32120
2004,320304,32120
2005,320305,32120
2006,320306,32120
2007,320307,32120
2008,320308,32120
2009,320309,32120
2010,320310,32120
2011,320401,32180
2012,320402,32180
2013,320403,32180
2014,320404,32180
2015,320405,32180
2016,320406,32180
2017,320407,32180
2018,320408,32180
2019,320409,32180
2020,320501,32140
2021,320502,32140
2022,320503,32140
2023,320504,32140
2024,320505,32140
2025,320506,32140
2026,320507,32140
2027,320508,32140
2028,320509,32140
2029,320510,32140
2030,320511,32140
2031,320512,32140
2032,320513,32140
2033,320514,32140
2034,320515,32140
2035,320516,32140
2036,320517,32140
2037,320518,32140
2038,320601,32210
2039,320604,32210
2040,320605,32210
2041,320606,32210
2042,320607,32210
2043,320610,32210
2044,320701,32130
2045,320702,32130
2046,320703,32130
2047,320704,32130
2048,320705,32130
2049,320706,32130
2050,320709,32130
2051,320711,32130
2052,320713,32130
2053,320714,32130
2054,320715,32130
2055,320716,32130
2056,320801,32160
2057,320802,32160
2058,320803,32160
2059,320804,32160
2060,320805,32160
2061,320806,32160
2062,320807,32160
2063,320901,32110
2064,320902,32110
2065,320903,32110
2066,320904,32110
2067,320905,32110
2068,320906,32110
2069,320907,32110
2070,320908,32110
2071,320909,32110
2072,320910,32110
2073,320911,32110
2074,320912,32110
2075,320913,32110
2076,320914,32110
2077,320915,32110
2078,321001,32150
2079,321002,32150
2080,321006,32150
2081,321007,32150
2082,321008,32150
2083,321009,32150
2084,321010,32150
2085,321011,32150
2086,321012,32150
2087,321013,32150
2088,321015,32150
2089,321017,32150
2090,321101,32220
2091,321102,32220
2092,321103,32220
2093,321104,32220
2094,321105,32220
2095,321201,32170
2096,321202,32170
2097,321203,32170
2098,321204,32170
2099,321205,32170
2100,321206,32170
2101,321207,32170
2102,321208,32170
2103,321209,32170
2104,321210,32170
2105,321301,32230
2106,321302,32230
2107,321303,32230
2108,321304,32230
2109,321305,32230
2110,321306,32230
2111,321401,32140
2112,321402,32140
2113,321403,32140
2114,321404,32140
2115,321501,32150
2116,321502,32150
2117,321503,32150
2118,321504,32150
2119,321505,32150
2120,321601,32000
2121,321602,32000
2122,321603,32000
2123,321604,32000
2124,321605,32000
2125,321701,32130
2126,321702,32130
2127,321703,32130
2128,321704,32130
2129,321705,32130
2130,330101,33000
2131,330102,33000
2132,330103,33000
2133,330104,33000
2134,330105,33000
2135,330106,33000
2136,330107,33000
2137,330111,33000
2138,330112,33000
2139,330115,33000
2140,330116,33000
2141,330118,33000
2142,330119,33000
2143,330121,33000
2144,330122,33000
2145,330123,33000
2146,330124,33000
2147,330127,33000
2148,330201,33190
2149,330202,33190
2150,330203,33190
2151,330204,33190
2152,330205,33190
2153,330206,33190
2154,330207,33190
2155,330301,33130
2156,330302,33130
2157,330303,33130
2158,330304,33130
2159,330305,33130
2160,330306,33130
2161,330307,33130
2162,330308,33130
2163,330309,33130
2164,330310,33130
2165,330311,33130
2166,330312,33130
2167,330313,33130
2168,330314,33130
2169,330315,33130
2170,330320,33130
2171,330321,33130
2172,330401,33110
2173,330402,33110
2174,330403,33110
2175,330405,33110
2176,330406,33110
2177,330407,33110
2178,330408,33110
2179,330409,33110
2180,330411,33110
2181,330412,33110
2182,330413,33110
2183,330414,33110
2184,330415,33110
2185,330416,33110
2186,330419,33110
2187,330420,33110
2188,330421,33110
2189,330423,33110
2190,330424,33110
2191,330425,33110
2192,330501,33140
2193,330502,33140
2194,330503,33140
2195,330504,33140
2196,330505,33140
2197,330506,33140
2198,330507,33140
2199,330508,33140
2200,330509,33140
2201,330510,33140
2202,330511,33140
2203,330513,33140
2204,330515,33140
2205,330517,33140
2206,330518,33140
2207,330521,33140
2208,330522,33140
2209,330524,33140
2210,330525,33140
2211,330526,33140
2212,330527,33140
2213,330528,33140
2214,330601,33180
2215,330602,33180
2216,330603,33180
2217,330604,33180
2218,330605,33180
2219,330606,33180
2220,330701,33170
2221,330702,33170
2222,330703,33170
2223,330704,33170
2224,330705,33170
2225,330706,33170
2226,330707,33170
2227,330708,33170
2228,330709,33170
2229,330710,33170
2230,330801,33150
2231,330802,33150
2232,330803,33150
2233,330804,33150
2234,330805,33150
2235,330806,33150
2236,330807,33150
2237,330808,33150
2238,330809,33150
2239,330810,33150
2240,330811,33150
2241,330812,33150
2242,330901,33160
2243,330902,33160
2244,330903,33160
2245,330906,33160
2246,330907,33160
2247,330908,33160
2248,330909,33160
2249,330910,33160
2250,330911,33160
2251,330912,33160
2252,330913,33160
2253,330914,33160
2254,330915,33160
2255,331001,33120
2256,331002,33120
2257,331003,33120
2258,331004,33120
2259,331005,33120
2260,331006,33120
2261,331007,33120
2262,331008,33120
2263,331010,33120
2264,331011,33120
2265,331012,33120
2266,331014,33120
2267,331015,33120
2268,331016,33120
2269,331017,33120
2270,331018,33120
2271,331022,33120
2272,331024,33120
2273,331025,33120
2274,331101,33220
2275,331102,33220
2276,331201,33210
2277,331202,33210
2278,331203,33210
2279,331204,33210
2280,331205,33210
2281,331206,33210
2282,331301,33250
2283,331302,33250
2284,331303,33250
2285,331304,33250
2286,331305,33250
2287,331401,33240
2288,331402,33240
2289,331403,33240
2290,331404,33240
2291,331405,33240
2292,331406,33240
2293,331407,33240
2294,331501,33130
2295,331502,33130
2296,331503,33130
2297,331504,33130
2298,331505,33130
2299,331506,33130
2300,331601,33270
2301,331602,33270
2302,331603,33270
2303,331604,33270
2304,331605,33270
2305,331606,33270
2306,331607,33270
2307,331608,33270
2308,331701,33140
2309,331702,33140
2310,331703,33140
2311,331704,33140
2312,331705,33140
2313,331706,33140
2314,331707,33140
2315,331801,33120
2316,331802,33120
2317,331803,33120
2318,331901,33110
2319,331902,33110
2320,331903,33110
2321,331904,33110
2322,331905,33110
2323,332001,33230
2324,332002,33230
2325,332003,33230
2326,332004,33230
2327,332005,33230
2328,332101,33120
2329,332102,33120
2330,332103,33120
2331,332104,33120
2332,332105,33120
2333,332201,33160
2334,332202,33160
2335,332203,33160
2336,332204,33160
2337,340101,34000
2338,340104,34000
2339,340105,34000
2340,340107,34000
2341,340108,34000
2342,340109,34000
2343,340111,34000
2344,340112,34000
2345,340113,34000
2346,340116,34000
2347,340119,34000
2348,340120,34000
2349,340201,34250
2350,340202,34250
2351,340203,34250
2352,340204,34250
2353,340205,34250
2354,340206,34250
2355,340207,34250
2356,340208,34250
2357,340209,34250
2358,340210,34250
2359,340211,34250
2360,340301,34220
2361,340302,34220
2362,340303,34220
2363,340304,34220
2364,340305,34220
2365,340306,34220
2366,340401,34150
2367,340402,34150
2368,340403,34150
2369,340404,34150
2370,340405,34150
2371,340406,34150
2372,340407,34150
2373,340408,34150
2374,340409,34150
2375,340410,34150
2376,340411,34320
2377,340412,34320
2378,340413,34320
2379,340414,34320
2380,340415,34150
2381,340416,34150
2382,340417,34150
2383,340418,34150
2384,340501,34170
2385,340503,34170
2386,340504,34170
2387,340507,34170
2388,340508,34170
2389,340510,34170
2390,340511,34170
2391,340512,34170
2392,340513,34170
2393,340701,34160
2394,340702,34160
2395,340704,34160
2396,340706,34160
2397,340708,34160
2398,340709,34160
2399,340710,34160
2400,340711,34160
2401,340712,34160
2402,340713,34160
2403,340715,34160
2404,340716,34160
2405,340717,34160
2406,340720,34160
2407,340721,34160
2408,340723,34160
2409,340801,34280
2410,340802,34280
2411,340803,34280
2412,340804,34280
2413,340805,34280
2414,340806,34280
2415,340901,34260
2416,340903,34260
2417,340904,34260
2418,340906,34260
2419,340907,34260
2420,340909,34260
2421,340911,34260
2422,341001,34230
2423,341002,34230
2424,341003,34230
2425,341004,34230
2426,341005,34230
2427,341006,34230
2428,341007,34230
2429,341008,34230
2430,341101,34130
2431,341102,34130
2432,341103,34130
2433,341104,34130
2434,341105,34130
2435,341106,34130
2436,341107,34130
2437,341108,34130
2438,341109,34130
2439,341110,34130
2440,341111,34130
2441,341112,34130
2442,341113,34130
2443,341114,34130
2444,341115,34130
2445,341116,34130
2446,341117,34130
2447,341118,34130
2448,341119,34130
2449,341120,34130
2450,341121,34130
2451,341122,34130
2452,341123,34130
2453,341201,34270
2454,341202,34270
2455,341203,34270
2456,341204,34270
2457,341205,34270
2458,341401,34140
2459,341402,34140
2460,341403,34140
2461,341404,34140
2462,341405,34140
2463,341406,34140
2464,341407,34140
2465,341408,34140
2466,341409,34140
2467,341410,34140
2468,341411,34140
2469,341412,34140
2470,341413,34140
2471,341414,34140
2472,341501,34190
2473,341502,34190
2474,341504,34310
2475,341505,34190
2476,341507,34190
2477,341508,34190
2478,341510,34190
2479,341511,34310
2480,341515,34190
2481,341516,34190
2482,341518,34190
2483,341520,34190
2484,341521,34190
2485,341522,34190
2486,341524,34310
2487,341526,34190
2488,341901,34110
2489,341902,34110
2490,341904,34110
2491,341905,34110
2492,341906,34110
2493,341907,34110
2494,341909,34110
2495,341910,34110
2496,341911,34110
2497,341912,34110
2498,341913,34110
2499,341914,34110
2500,341918,34110
2501,341919,34110
2502,342001,34330
2503,342002,34330
2504,342003,34330
2505,342004,34330
2506,342005,34330
2507,342006,34330
2508,342101,34340
2509,342102,34340
2510,342103,34340
2511,342104,34340
2512,342105,34340
2513,342106,34340
2514,342201,34360
2515,342202,34360
2516,342203,34360
2517,342204,34360
2518,342205,34360
2519,342206,34360
2520,342207,34360
2521,342208,34360
2522,342209,34360
2523,342401,34000
2524,342402,34000
2525,342403,34000
2526,342404,34000
2527,342501,34350
2528,342502,34350
2529,342503,34350
2530,342504,34350
2531,342505,34350
2532,342506,34350
2533,342602,34160
2534,342603,34160
2535,342604,34160
2536,342605,34160
2537,342606,34160
2538,342901,34160
2539,342902,34160
2540,342903,34160
2541,343001,34170
2542,343002,34170
2543,343003,34170
2544,343004,34170
2545,343101,34000
2546,343102,34000
2547,343103,34000
2548,343104,34000
2549,343201,34190
2550,343202,34190
2551,343203,34190
2552,343204,34190
2553,343301,34260
2554,343302,34260
2555,343303,34260
2556,343304,34260
2557,350101,35000
2558,350102,35000
2559,350103,35000
2560,350104,35000
2561,350105,35000
2562,350106,35000
2563,350107,35000
2564,350108,35000
2565,350109,35000
2566,350110,35000
2567,350111,35000
2568,350112,35000
2569,350113,35000
2570,350114,35000
2571,350115,35000
2572,350116,35000
2573,350117,35000
2574,350118,35000
2575,350201,35170
2576,350202,35170
2577,350203,35170
2578,350204,35170
2579,350205,35170
2580,350301,35140
2581,350302,35140
2582,350303,35140
2583,350304,35140
2584,350305,35140
2585,350306,35140
2586,350307,35140
2587,350308,35140
2588,350309,35140
2589,350401,35110
2590,350402,35110
2591,350403,35110
2592,350404,35110
2593,350405,35110
2594,350406,35180
2595,350407,35180
2596,350408,35110
2597,350409,35180
2598,350410,35110
2599,350411,35110
2600,350412,35180
2601,350413,35110
2602,350501,35150
2603,350502,35150
2604,350503,35150
2605,350504,35150
2606,350505,35150
2607,350601,35130
2608,350602,35130
2609,350603,35130
2610,350604,35130
2611,350605,35130
2612,350606,35130
2613,350607,35130
2614,350608,35130
2615,350609,35130
2616,350610,35130
2617,350701,35160
2618,350702,35160
2619,350703,35160
2620,350704,35160
2621,350802,35120
2622,350803,35120
2623,350805,35120
2624,350806,35120
2625,350807,35120
2626,350810,35120
2627,350811,35120
2628,350812,35120
2629,350813,35120
2630,350814,35120
2631,350901,35120
2632,350902,35120
2633,350903,35120
2634,350904,35120
2635,350905,35120
2636,360101,36000
2637,360102,36000
2638,360103,36000
2639,360104,36000
2640,360105,36240
2641,360106,36000
2642,360107,36000
2643,360108,36000
2644,360109,36000
2645,360110,36000
2646,360111,36000
2647,360112,36240
2648,360113,36000
2649,360114,36000
2650,360115,36000
2651,360116,36240
2652,360117,36000
2653,360118,36000
2654,360119,36000
2655,360201,36170
2656,360202,36170
2657,360203,36170
2658,360204,36170
2659,360205,36170
2660,360206,36170
2661,360301,36140
2662,360302,36140
2663,360303,36140
2664,360304,36140
2665,360305,36140
2666,360306,36140
2667,360307,36140
2668,360308,36140
2669,360309,36140
2670,360401,36120
2671,360402,36120
2672,360403,36120
2673,360404,36120
2674,360405,36120
2675,360406,36120
2676,360407,36120
2677,360408,36120
2678,360409,36120
2679,360410,36120
2680,360411,36000
2681,360412,36120
2682,360501,36210
2683,360502,36210
2684,360503,36210
2685,360504,36210
2686,360507,36210
2687,360508,36210
2688,360509,36210
2689,360511,36210
2690,360601,36130
2691,360602,36130
2692,360603,36130
2693,360605,36130
2694,360606,36130
2695,360607,36130
2696,360610,36130
2697,360611,36220
2698,360613,36130
2699,360701,36160
2700,360702,36160
2701,360703,36220
2702,360704,36220
2703,360705,36160
2704,360706,36160
2705,360707,36160
2706,360801,36250
2707,360802,36250
2708,360803,36250
2709,360804,36250
2710,360805,36250
2711,360901,36230
2712,360902,36230
2713,360903,36230
2714,360904,36230
2715,360905,36230
2716,361001,36110
2717,361002,36110
2718,361003,36110
2719,361004,36110
2720,361005,36110
2721,361006,36110
2722,361007,36110
2723,361008,36110
2724,361009,36110
2725,361010,36110
2726,361011,36110
2727,361101,36190
2728,361102,36190
2729,361103,36190
2730,361104,36190
2731,361105,36190
2732,361201,36150
2733,361202,36150
2734,361203,36150
2735,361204,36150
2736,361205,36150
2737,361206,36150
2738,361207,36150
2739,361208,36150
2740,361209,36150
2741,361210,36150
2742,361301,36180
2743,361302,36180
2744,361303,36180
2745,361304,36180
2746,361305,36180
2747,361306,36180
2748,361307,36180
2749,361308,36180
2750,361401,36260
2751,361402,36260
2752,361403,36260
2753,361404,36260
2754,361501,36130
2755,361502,36130
2756,361503,36130
2757,361504,36130
2758,361601,36130
2759,361602,36130
2760,361603,36130
2761,370101,37000
2762,370102,37000
2763,370103,37000
2764,370104,37000
2765,370105,37000
2766,370106,37000
2767,370107,37000
2768,370108,37000
2769,370109,37000
2770,370110,37000
2771,370111,37000
2772,370112,37000
2773,370113,37000
2774,370114,37000
2775,370115,37000
2776,370116,37000
2777,370117,37000
2778,370118,37000
2779,370119,37000
2780,370201,37210
2781,370202,37210
2782,370203,37210
2783,370204,37210
2784,370205,37210
2785,370301,37110
2786,370302,37110
2787,370303,37110
2788,370304,37110
2789,370305,37110
2790,370306,37110
2791,370307,37110
2792,370401,37180
2793,370402,37180
2794,370403,37180
2795,370404,37180
2796,370501,37290
2797,370502,37290
2798,370503,37290
2799,370504,37290
2800,370505,37290
2801,370506,37290
2802,370601,37240
2803,370602,37240
2804,370603,37240
2805,370604,37240
2806,370605,37240
2807,370606,37240
2808,370607,37240
2809,370608,37240
2810,370701,37000
2811,370702,37000
2812,370703,37000
2813,370704,37000
2814,370705,37000
2815,370706,37000
2816,370707,37000
2817,390101,39000
2818,390102,39000
2819,390103,39000
2820,390104,39000
2821,390105,39000
2822,390106,39000
2823,390107,39000
2824,390108,39000
2825,390109,39000
2826,390110,39000
2827,390111,39000
2828,390112,39000
2829,390113,39000
2830,390114,39000
2831,390115,39000
2832,390201,39170
2833,390202,39170
2834,390205,39350
2835,390206,39170
2836,390207,39350
2837,390209,39170
2838,390210,39170
2839,390211,39350
2840,390213,39170
2841,390301,39140
2842,390302,39140
2843,390303,39140
2844,390304,39140
2845,390305,39140
2846,390306,39140
2847,390307,39140
2848,390308,39140
2849,390309,39140
2850,390310,39140
2851,390401,39180
2852,390402,39180
2853,390403,39180
2854,390404,39180
2855,390405,39180
2856,390406,39180
2857,390407,39180
2858,390408,39180
2859,390409,39180
2860,390410,39180
2861,390411,39180
2862,390412,39180
2863,390501,39270
2864,390502,39270
2865,390503,39270
2866,390504,39270
2867,390505,39270
2868,390506,39270
2869,390507,39270
2870,390508,39270
2871,390601,39170
2872,390602,39170
2873,390603,39170
2874,390604,39170
2875,390605,39170
2876,400101,40000
2877,400102,40000
2878,400103,40000
2879,400104,40260
2880,400105,40000
2881,400106,40000
2882,400107,40000
2883,400108,40000
2884,400109,40000
2885,400110,40000
2886,400111,40000
2887,400112,40000
2888,400113,40260
2889,400114,40000
2890,400115,40000
2891,400116,40000
2892,400117,40000
2893,400118,40000
2894,400201,40270
2895,400202,40270
2896,400203,40270
2897,400204,40270
2898,400205,40270
2899,400206,40270
2900,400207,40270
2901,400301,40320
2902,400302,40320
2903,400303,40320
2904,400304,40320
2905,400305,40320
2906,400401,40210
2907,400402,40210
2908,400403,40240
2909,400404,40240
2910,400405,40240
2911,400406,40210
2912,400407,40210
2913,400408,40210
2914,400409,40210
2915,400410,40240
2916,400501,40130
2917,400502,40290
2918,400503,40290
2919,400504,40130
2920,400505,40130
2921,400506,40130
2922,400507,40130
2923,400508,40130
2924,400509,40130
2925,400510,40290
2926,400511,40130
2927,400512,40290
2928,400601,40220
2929,400602,40220
2930,400603,40220
2931,400604,40220
2932,400605,40220
2933,400606,40220
2934,400607,40220
2935,400608,40220
2936,400609,40220
2937,400610,40220
2938,400701,40140
2939,400702,40140
2940,400703,40140
2941,400704,40140
2942,400705,40310
2943,400706,40310
2944,400707,40140
2945,400708,40140
2946,400709,40140
2947,400710,40140
2948,400711,40140
2949,400712,40140
2950,400801,40250
2951,400802,40250
2952,400803,40250
2953,400804,40250
2954,400805,40250
2955,400806,40250
2956,400901,40170
2957,400902,40170
2958,400905,40170
2959,400906,40170
2960,400907,40170
2961,400909,40170
2962,400910,40170
2963,400911,40170
2964,400912,40170
2965,401001,40110
2966,401002,40110
2967,401005,40110
2968,401009,40110
2969,401010,40110
2970,401011,40110
2971,401013,40110
2972,401014,40110
2973,401016,40110
2974,401017,40110
2975,401101,40340
2976,401102,40340
2977,401103,40340
2978,401104,40340
2979,401201,40120
2980,401203,40120
2981,401204,40120
2982,401205,40120
2983,401206,40120
2984,401207,40120
2985,401208,40120
2986,401209,40120
2987,401210,40120
2988,401211,40120
2989,401212,40120
2990,401213,40120
2991,401301,40330
2992,401302,40330
2993,401303,40330
2994,401304,40330
2995,401305,40330
2996,401401,40230
2997,401402,40230
2998,401403,40230
2999,401404,40230
3000,401405,40230
3001,401406,40230
3002,401501,40190
3003,401502,40190
3004,401503,40190
3005,401504,40190
3006,401505,40190
3007,401506,40190
3008,401507,40190
3009,401508,40190
3010,401509,40190
3011,401510,40190
3012,401511,40190
3013,401512,40190
3014,401601,40150
3015,401602,40150
3016,401604,40150
3017,401605,40150
3018,401606,40150
3019,401607,40150
3020,401608,40150
3021,401610,40150
3022,401612,40150
3023,401613,40150
3024,401614,40150
3025,401615,40150
3026,401616,40150
3027,401617,40150
3028,401701,40160
3029,401702,40160
3030,401703,40160
3031,401704,40160
3032,401705,40160
3033,401706,40160
3034,401707,40160
3035,401710,40160
3036,401801,40180
3037,401802,40180
3038,401803,40180
3039,401804,40180
3040,401805,40180
3041,401806,40180
3042,401807,40180
3043,401808,40180
3044,401901,40280
3045,401902,40280
3046,401903,40280
3047,401904,40280
3048,401905,40280
3049,402001,40350
3050,402002,40350
3051,402003,40350
3052,402004,40350
3053,402005,40350
3054,402101,40170
3055,402102,40170
3056,402103,40170
3057,402104,40170
3058,402105,40170
3059,402201,40160
3060,402202,40160
3061,402203,40160
3062,402204,40160
3063,402301,40150
3064,402302,40150
3065,402303,40150
3066,402401,40110
3067,402402,40110
3068,402403,40110
3069,402404,40110
3070,402501,40110
3071,402502,40110
3072,402503,40110
3073,402504,40110
3074,402505,40110
3075,410101,41000
3076,410102,41000
3077,410103,41000
3078,410104,41000
3079,410105,41000
3080,410106,41330
3081,410107,41000
3082,410108,41000
3083,410109,41000
3084,410110,41000
3085,410111,41000
3086,410112,41000
3087,410113,41000
3088,410114,41000
3089,410115,41000
3090,410116,41000
3091,410117,41000
3092,410118,41000
3093,410119,41000
3094,410120,41000
3095,410121,41330
3096,410201,41250
3097,410202,41250
3098,410203,41250
3099,410204,41250
3100,410205,41250
3101,410206,41250
3102,410207,41250
3103,410301,41360
3104,410302,41220
3105,410303,41220
3106,410304,41220
3107,410305,41360
3108,410306,41360
3109,410307,41220
3110,410308,41360
3111,410401,41110
3112,410402,41370
3113,410403,41110
3114,410404,41110
3115,410406,41110
3116,410407,41110
3117,410409,41370
3118,410410,41110
3119,410411,41370
3120,410413,41370
3121,410414,41110
3122,410415,41110
3123,410416,41110
3124,410501,41240
3125,410502,41240
3126,410503,41240
3127,410504,41240
3128,410505,41240
3129,410506,41240
3130,410601,41130
3131,410602,41130
3132,410605,41130
3133,410606,41130
3134,410607,41130
3135,410609,41320
3136,410610,41320
3137,410611,41130
3138,410612,41130
3139,410614,41130
3140,410617,41130
3141,410618,41320
3142,410701,41310
3143,410702,41310
3144,410703,41310
3145,410704,41310
3146,410801,41290
3147,410802,41290
3148,410803,41290
3149,410804,41290
3150,410901,41230
3151,410902,41230
3152,410903,41230
3153,410904,41230
3154,410905,41230
3155,410906,41230
3156,410907,41230
3157,411001,41280
3158,411002,41280
3159,411003,41280
3160,411004,41280
3161,411005,41280
3162,411006,41280
3163,411101,41190
3164,411102,41190
3165,411103,41190
3166,411104,41190
3167,411105,41190
3168,411106,41190
3169,411107,41190
3170,411108,41190
3171,411109,41190
3172,411110,41190
3173,411111,41190
3174,411112,41190
3175,411113,41190
3176,411701,41160
3177,411702,41160
3178,411703,41160
3179,411704,41160
3180,411705,41160
3181,411706,41160
3182,411707,41160
3183,411708,41160
3184,411709,41160
3185,411710,41160
3186,411711,41160
3187,411712,41160
3188,411713,41160
3189,411801,41210
3190,411802,41210
3191,411805,41210
3192,411806,41210
3193,411807,41210
3194,411810,41210
3195,411812,41210
3196,411901,41150
3197,411902,41150
3198,411903,41150
3199,411904,41150
3200,411905,41150
3201,411906,41150
3202,411907,41150
